Dacia,Sandero,2013,4400.0,143000.0,Benzina,Manuala,Compacta,898,90.0,https://www.autovit.ro/autoturisme/anunt/dacia-sandero-ID7HCjfV.html
Dacia,Sandero,2014,5999.0,181000.0,Benzina,Manuala,Masina de oras,898,90.0,https://www.autovit.ro/autoturisme/anunt/dacia-sandero-ID7HDyXi.html
Dacia,Sandero,2020,8500.0,109000.0,Diesel,Manuala,Masina de oras,1461,95.0,https://www.autovit.ro/autoturisme/anunt/dacia-sandero-ver-blue-dci-95-stepway-celebration-ID7HGuwj.html
Dacia,Sandero,2024,12490.0,54748.0,Benzina,Manuala,Masina de oras,999,90.0,https://www.autovit.ro/autoturisme/anunt/dacia-sandero-ver-tce-90-mt5-expression-ID7HIQEk.html
Dacia,Sandero,2009,2699.0,197000.0,Benzina,Manuala,Masina de oras,1149,75.0,https://www.autovit.ro/autoturisme/anunt/dacia-sandero-ver-1-2-16v-75-live-ID7HEMvp.html
Dacia,Sandero,2017,7890.0,166651.0,Diesel,Manuala,Compacta,1461,90.0,https://www.autovit.ro/autoturisme/anunt/dacia-sandero-ver-1-5-90cp-stepway-ID7HxWgL.html
Dacia,Sandero,2013,3700.0,182000.0,Benzina,Manuala,Masina de oras,1149,75.0,https://www.autovit.ro/autoturisme/anunt/dacia-sandero-ver-1-2-ID7HGIvH.html
Dacia,Sandero,2008,1900.0,61250.0,Benzina,Manuala,Masina de oras,1390,75.0,https://www.autovit.ro/autoturisme/anunt/dacia-sandero-ver-1-4-mpi-laureate-ID7HIiZB.html
Dacia,Sandero,2016,5390.0,219000.0,Benzina,Manuala,Masina de oras,898,90.0,https://www.autovit.ro/autoturisme/anunt/dacia-sandero-ver-0-9-tce-prestige-ID7HCEXC.html
Dacia,Sandero,2023,12600.0,36992.0,Benzina,Manuala,Compacta,999,90.0,https://www.autovit.ro/autoturisme/anunt/dacia-sandero-ID7HFtJ8.html
Dacia,Sandero,2009,1800.0,190000.0,Benzina,Manuala,Masina de oras,1149,75.0,https://www.autovit.ro/autoturisme/anunt/dacia-sandero-ver-1-2-16v-ambiance-ID7HI6Wn.html
Dacia,Sandero,2021,10450.0,82484.0,Benzina + GPL,Manuala,Masina de oras,999,90.0,https://www.autovit.ro/autoturisme/anunt/dacia-sandero-ver-tce-90-mt6-comfort-ID7HIgMn.html
Dacia,Sandero,2017,3700.0,163100.0,Benzina,Manuala,Masina de oras,999,73.0,https://www.autovit.ro/autoturisme/anunt/dacia-sandero-ver-sce-75-comfort-ID7HvXBg.html
Dacia,Sandero,2016,4990.0,170000.0,Benzina,Manuala,Masina de oras,1149,73.0,https://www.autovit.ro/autoturisme/anunt/dacia-sandero-ID7HFNbA.html
Dacia,Sandero,2019,6350.0,208000.0,Benzina + GPL,Manuala,Masina de oras,898,90.0,https://www.autovit.ro/autoturisme/anunt/dacia-sandero-ver-0-9-tce-laureate-ID7HIgDn.html
Dacia,Sandero,2008,1750.0,197000.0,Benzina,Manuala,Masina de oras,1390,75.0,https://www.autovit.ro/autoturisme/anunt/dacia-sandero-ID7HIhNv.html
Dacia,Sandero,2011,2799.0,219000.0,Benzina,Manuala,Masina de oras,1149,75.0,https://www.autovit.ro/autoturisme/anunt/dacia-sandero-ver-1-2-16v-75-laureate-ID7HFrkM.html
Dacia,Sandero,2013,5750.0,194214.0,Diesel,Manuala,Masina de oras,1461,90.0,https://www.autovit.ro/autoturisme/anunt/dacia-sandero-ver-1-5-90cp-stepway-ID7HBPKK.html
Dacia,Sandero,2021,10690.0,123000.0,Benzina + GPL,Manuala,Masina de oras,999,90.0,https://www.autovit.ro/autoturisme/anunt/dacia-sandero-ID7HByXS.html
Dacia,Sandero,2024,12500.0,22683.0,Benzina + GPL,Manuala,Masina de oras,999,100.0,https://www.autovit.ro/autoturisme/anunt/dacia-sandero-ver-eco-g-100-mt5-expression-ID7HHDEj.html
Dacia,Sandero,2009,2900.0,104000.0,Benzina,Manuala,Masina de oras,1149,75.0,https://www.autovit.ro/autoturisme/anunt/dacia-sandero-ver-1-2-16v-75-laureate-ID7HGHa5.html
